s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,Pa
 1.5035733E+001, 9.3210330E+002,-2.9482991E+002,-1.1860159E-001,-1.3452622E+002,-5.9719359E-002, 1.9690120E+002, 0.0000000E+000, 7.0291595E+002, 6.9947005E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 5.7184482E+004
 1.5062948E+001, 9.1976290E+002,-2.9004001E+002,-1.1891490E-001,-1.3470428E+002,-5.9754250E-002, 1.9360026E+002, 0.0000000E+000, 6.9063406E+002, 6.8844021E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 5.7267375E+004
 1.5091013E+001, 9.1308851E+002,-2.8780586E+002,-1.1874593E-001,-1.3491061E+002,-5.9752352E-002, 1.9152312E+002, 0.0000000E+000, 6.8325027E+002, 6.8171666E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 5.7351837E+004
 1.5128432E+001, 9.1025448E+002,-2.9087437E+002,-1.1923797E-001,-1.3519713E+002,-5.9791821E-002, 1.8990241E+002, 0.0000000E+000, 6.7594578E+002, 6.7390635E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 5.7463568E+004
 1.5156497E+001, 9.1679229E+002,-2.9612315E+002,-1.1776268E-001,-1.3551261E+002,-5.9964406E-002, 1.8836108E+002, 0.0000000E+000, 6.7180735E+002, 6.7333989E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 5.7546538E+004
 1.5184562E+001, 9.3528652E+002,-3.0429903E+002,-1.1898521E-001,-1.3582666E+002,-6.0058959E-002, 1.9009871E+002, 0.0000000E+000, 6.7974865E+002, 6.8508049E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 5.7629981E+004
 1.5212626E+001, 9.6073099E+002,-3.1049161E+002,-1.1847355E-001,-1.3622458E+002,-6.0089896E-002, 1.9581729E+002, 0.0000000E+000, 7.0153225E+002, 7.0965353E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 5.7715745E+004
 1.5240691E+001, 1.0051329E+003,-3.2351230E+002,-1.1832443E-001,-1.3673179E+002,-6.0082782E-002, 2.0550769E+002, 0.0000000E+000, 7.3654286E+002, 7.5021812E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 5.7805415E+004
 1.5278111E+001, 1.0397490E+003,-3.3084679E+002,-1.2002563E-001,-1.3743832E+002,-5.9865855E-002, 2.1617943E+002, 0.0000000E+000, 7.8172914E+002, 7.8746346E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 5.7931897E+004
 1.5306175E+001, 1.0485444E+003,-3.3740968E+002,-1.2024465E-001,-1.3817042E+002,-5.9804945E-002, 2.1789891E+002, 0.0000000E+000, 7.8947427E+002, 7.9068317E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 5.8027823E+004
 1.5334240E+001, 1.0334663E+003,-3.3447129E+002,-1.1898973E-001,-1.3878048E+002,-5.9667424E-002, 2.1509537E+002, 0.0000000E+000, 7.8161834E+002, 7.7513120E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 5.8122968E+004
 1.5362305E+001, 1.0101062E+003,-3.2563963E+002,-1.1803104E-001,-1.3935383E+002,-5.9244442E-002, 2.1001034E+002, 0.0000000E+000, 7.6059905E+002, 7.5494578E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 5.8215796E+004
 1.5390369E+001, 1.0037940E+003,-3.1945246E+002,-1.1800745E-001,-1.3990561E+002,-5.9020052E-002, 2.0926458E+002, 0.0000000E+000, 7.5214498E+002, 7.5352345E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 5.8307854E+004
 1.5427789E+001, 1.0003198E+003,-3.1375152E+002,-1.1950414E-001,-1.4047210E+002,-5.9113570E-002, 2.1098508E+002, 0.0000000E+000, 7.5784822E+002, 7.5690267E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 5.8431720E+004
 1.5455853E+001, 9.9560866E+002,-3.0939659E+002,-1.2024498E-001,-1.4097862E+002,-5.9278279E-002, 2.1208164E+002, 0.0000000E+000, 7.5770230E+002, 7.5713555E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 5.8525066E+004
 1.5483918E+001, 9.9407967E+002,-3.0711940E+002,-1.1978806E-001,-1.4138804E+002,-5.9342977E-002, 2.1269529E+002, 0.0000000E+000, 7.5751670E+002, 7.5808840E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 5.8618679E+004
 1.5511983E+001, 9.8868424E+002,-3.0522957E+002,-1.2028451E-001,-1.4180705E+002,-5.9543095E-002, 2.1240731E+002, 0.0000000E+000, 7.5647337E+002, 7.5387510E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 5.8712345E+004
 1.5540048E+001, 9.7873268E+002,-3.0317395E+002,-1.1919236E-001,-1.4223536E+002,-5.9598768E-002, 2.0993553E+002, 0.0000000E+000, 7.4896264E+002, 7.4308011E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 5.8805216E+004
 1.5577467E+001, 9.5764137E+002,-3.0177255E+002,-1.1968143E-001,-1.4272852E+002,-5.9644189E-002, 2.0212323E+002, 0.0000000E+000, 7.1989487E+002, 7.1508420E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 5.8924400E+004
 1.5605532E+001, 9.4134134E+002,-3.0140372E+002,-1.1940005E-001,-1.4319856E+002,-5.9699839E-002, 1.9481322E+002, 0.0000000E+000, 6.9874899E+002, 6.9137318E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 5.9010798E+004
 1.5633596E+001, 9.3531311E+002,-3.0205600E+002,-1.1902820E-001,-1.4354470E+002,-5.9865809E-002, 1.9028710E+002, 0.0000000E+000, 6.8126297E+002, 6.7982061E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 5.9094769E+004
 1.5661661E+001, 9.3361934E+002,-3.0674395E+002,-1.1879647E-001,-1.4384213E+002,-5.9886619E-002, 1.8768058E+002, 0.0000000E+000, 6.7221948E+002, 6.7053515E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 5.9177607E+004
 1.5699080E+001, 9.5209022E+002,-3.1540305E+002,-1.1890632E-001,-1.4413197E+002,-5.9970168E-002, 1.8912973E+002, 0.0000000E+000, 6.7819660E+002, 6.8150607E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 5.9288500E+004
 1.5727145E+001, 9.7997593E+002,-3.2414869E+002,-1.1939380E-001,-1.4437110E+002,-6.0154892E-002, 1.9351241E+002, 0.0000000E+000, 6.9270197E+002, 7.0478901E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 5.9372996E+004
 1.5755210E+001, 1.0067759E+003,-3.2967891E+002,-1.1849129E-001,-1.4454726E+002,-6.0274899E-002, 2.0225230E+002, 0.0000000E+000, 7.3040118E+002, 7.3462323E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 5.9461819E+004
 1.5783275E+001, 1.0358099E+003,-3.3654638E+002,-1.1901046E-001,-1.4470953E+002,-6.0248958E-002, 2.0979762E+002, 0.0000000E+000, 7.5362657E+002, 7.6417231E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 5.9553498E+004
 1.5811339E+001, 1.0532611E+003,-3.3915845E+002,-1.1753736E-001,-1.4487450E+002,-6.0351016E-002, 2.1629519E+002, 0.0000000E+000, 7.7829839E+002, 7.8534543E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 5.9648297E+004
 1.5848760E+001, 1.0623257E+003,-3.4073756E+002,-1.1953515E-001,-1.4508240E+002,-6.0092112E-002, 2.2101759E+002, 0.0000000E+000, 7.9726683E+002, 7.9734370E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 5.9778051E+004
 1.5876824E+001, 1.0544816E+003,-3.3780680E+002,-1.1961590E-001,-1.4527761E+002,-5.9902240E-002, 2.2006380E+002, 0.0000000E+000, 7.9302446E+002, 7.9128150E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 5.9875130E+004
 1.5904889E+001, 1.0642349E+003,-3.3334897E+002,-1.1876543E-001,-1.4543823E+002,-5.9600085E-002, 2.2254183E+002, 0.0000000E+000, 7.9714758E+002, 8.0781112E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 5.9972516E+004
 1.5932954E+001, 1.0895103E+003,-3.4291985E+002,-1.2137697E-001,-1.4564792E+002,-5.9387286E-002, 2.2911831E+002, 0.0000000E+000, 8.2960578E+002, 8.2988008E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 6.0073414E+004
 1.5961018E+001, 1.0920908E+003,-3.4300904E+002,-1.1973054E-001,-1.4588324E+002,-5.9593160E-002, 2.3012367E+002, 0.0000000E+000, 8.3233363E+002, 8.3314291E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 6.0174686E+004
 1.5998438E+001, 1.0642376E+003,-3.3227435E+002,-1.1854824E-001,-1.4612717E+002,-5.9796616E-002, 2.2627360E+002, 0.0000000E+000, 8.1587271E+002, 8.1193132E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 6.0307918E+004
 1.6026503E+001, 1.0489670E+003,-3.2461757E+002,-1.1853494E-001,-1.4636327E+002,-5.9784026E-002, 2.2378413E+002, 0.0000000E+000, 8.0521601E+002, 8.0159201E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 6.0406753E+004
 1.6054567E+001, 1.0414545E+003,-3.2152567E+002,-1.2003659E-001,-1.4659104E+002,-5.9530590E-002, 2.2188246E+002, 0.0000000E+000, 7.9613715E+002, 7.9504065E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 6.0504569E+004
 1.6082632E+001, 1.0354519E+003,-3.2281605E+002,-1.2039711E-001,-1.4684693E+002,-5.9126968E-002, 2.1920364E+002, 0.0000000E+000, 7.8764014E+002, 7.8481306E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 6.0601352E+004
 1.6110697E+001, 1.0166322E+003,-3.2201170E+002,-1.2035408E-001,-1.4714071E+002,-5.9137733E-002, 2.1391056E+002, 0.0000000E+000, 7.6851472E+002, 7.6121090E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 6.0696046E+004
 1.6148115E+001, 9.8441105E+002,-3.1109809E+002,-1.1853174E-001,-1.4753365E+002,-5.9299269E-002, 2.0666644E+002, 0.0000000E+000, 7.3858006E+002, 7.3226793E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 6.0818006E+004
 1.6176180E+001, 9.6097172E+002,-3.0552298E+002,-1.2035962E-001,-1.4801808E+002,-5.9355728E-002, 2.0035096E+002, 0.0000000E+000, 7.1467609E+002, 7.0760190E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 6.0906749E+004
 1.6204245E+001, 9.2872212E+002,-2.9865799E+002,-1.2089277E-001,-1.4852205E+002,-5.9375131E-002, 1.9208298E+002, 0.0000000E+000, 6.8370718E+002, 6.7344480E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 6.0992017E+004
 1.6232309E+001, 9.0661021E+002,-2.9368769E+002,-1.1732996E-001,-1.4904796E+002,-5.9381181E-002, 1.8472749E+002, 0.0000000E+000, 6.5384876E+002, 6.4842534E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 6.1073866E+004
 1.6260374E+001, 9.0317567E+002,-2.9640558E+002,-1.1812370E-001,-1.4952354E+002,-5.9653822E-002, 1.8069391E+002, 0.0000000E+000, 6.3627944E+002, 6.3776268E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 6.1153425E+004
 1.6297794E+001, 9.1293101E+002,-3.0047311E+002,-1.1936363E-001,-1.5000820E+002,-5.9886515E-002, 1.8104991E+002, 0.0000000E+000, 6.4162400E+002, 6.4332036E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 6.1259710E+004
 1.6325859E+001, 9.2746441E+002,-3.1285611E+002,-1.1895126E-001,-1.5043775E+002,-5.9904622E-002, 1.8123258E+002, 0.0000000E+000, 6.4710486E+002, 6.4522429E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 6.1339696E+004
 1.6353924E+001, 9.4351063E+002,-3.1962430E+002,-1.1927675E-001,-1.5074418E+002,-5.9737220E-002, 1.8296789E+002, 0.0000000E+000, 6.4946769E+002, 6.5593104E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 6.1419888E+004
 1.6381989E+001, 9.5996618E+002,-3.2250620E+002,-1.1895090E-001,-1.5098903E+002,-5.9567442E-002, 1.8772578E+002, 0.0000000E+000, 6.6823859E+002, 6.7401822E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 6.1502228E+004
 1.6410053E+001, 9.8388689E+002,-3.2640281E+002,-1.1958454E-001,-1.5122088E+002,-5.9480923E-002, 1.9408129E+002, 0.0000000E+000, 6.9269652E+002, 7.0016541E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 6.1587227E+004
 1.6447474E+001, 9.9071871E+002,-3.2994234E+002,-1.1970007E-001,-1.5149934E+002,-5.9863288E-002, 1.9725903E+002, 0.0000000E+000, 7.0645158E+002, 7.0635650E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 6.1703018E+004
 1.6475538E+001, 9.8971565E+002,-3.3022402E+002,-1.1871671E-001,-1.5175239E+002,-6.0234951E-002, 1.9737739E+002, 0.0000000E+000, 7.0756970E+002, 7.0493768E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 6.1790119E+004
 1.6503603E+001, 1.0033295E+003,-3.3126987E+002,-1.1805225E-001,-1.5196170E+002,-6.0448229E-002, 1.9960251E+002, 0.0000000E+000, 7.1247050E+002, 7.1952190E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 6.1877622E+004
 1.6531668E+001, 1.0127437E+003,-3.3441598E+002,-1.1886823E-001,-1.5219934E+002,-6.0441323E-002, 2.0233863E+002, 0.0000000E+000, 7.2802201E+002, 7.2828772E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 6.1966755E+004
 1.6569086E+001, 1.0242306E+003,-3.3781931E+002,-1.1882786E-001,-1.5250708E+002,-6.0207155E-002, 2.0382148E+002, 0.0000000E+000, 7.3370740E+002, 7.3754662E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 6.2086210E+004
 1.6597151E+001, 1.0407287E+003,-3.4279826E+002,-1.1946793E-001,-1.5287239E+002,-5.9856765E-002, 2.0654925E+002, 0.0000000E+000, 7.4568090E+002, 7.5142797E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 6.2176877E+004
 1.6625216E+001, 1.0657534E+003,-3.4978471E+002,-1.1767128E-001,-1.5321284E+002,-6.0055977E-002, 2.1181419E+002, 0.0000000E+000, 7.6687583E+002, 7.7439234E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 6.2269747E+004
 1.6653280E+001, 1.0865258E+003,-3.5373065E+002,-1.1886127E-001,-1.5355399E+002,-6.0114621E-002, 2.1785166E+002, 0.0000000E+000, 7.9129367E+002, 7.9691386E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 6.2365322E+004
 1.6681345E+001, 1.1026936E+003,-3.5713270E+002,-1.1860873E-001,-1.5390564E+002,-5.9928990E-002, 2.2326701E+002, 0.0000000E+000, 8.0862593E+002, 8.1474372E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 6.2463239E+004
 1.6718765E+001, 1.1110291E+003,-3.5611724E+002,-1.2035027E-001,-1.5432641E+002,-5.9849308E-002, 2.2830885E+002, 0.0000000E+000, 8.2867098E+002, 8.2871415E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 6.2597223E+004
 1.6746830E+001, 1.0904918E+003,-3.4832386E+002,-1.2056311E-001,-1.5469287E+002,-5.9771198E-002, 2.2633189E+002, 0.0000000E+000, 8.1804571E+002, 8.1362662E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 6.2697155E+004
 1.6774895E+001, 1.0622549E+003,-3.3938467E+002,-1.1991339E-001,-1.5493608E+002,-5.9625036E-002, 2.2141370E+002, 0.0000000E+000, 7.9731067E+002, 7.8916829E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 6.2795132E+004
 1.6802959E+001, 1.0307035E+003,-3.2604910E+002,-1.1783668E-001,-1.5513495E+002,-5.9634197E-002, 2.1534517E+002, 0.0000000E+000, 7.7213701E+002, 7.6468713E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 6.2890444E+004
 1.6831024E+001, 9.9931741E+002,-3.1638440E+002,-1.1882612E-001,-1.5529565E+002,-5.9648004E-002, 2.0785093E+002, 0.0000000E+000, 7.4493642E+002, 7.3530982E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 6.2982586E+004
 1.6865402E+001, 9.7990664E+002,-3.1033988E+002,-1.1760402E-001,-1.5541344E+002,-5.9776064E-002, 2.0173753E+002, 0.0000000E+000, 7.1915559E+002, 7.1571347E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 6.3091708E+004
 1.6890427E+001, 9.6883422E+002,-3.0814731E+002,-1.1946340E-001,-1.5548733E+002,-5.9715553E-002, 1.9910134E+002, 0.0000000E+000, 7.0653182E+002, 7.0412174E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 6.3169987E+004
 1.6923792E+001, 9.6486634E+002,-3.0950238E+002,-1.1928880E-001,-1.5552641E+002,-5.9450031E-002, 1.9770283E+002, 0.0000000E+000, 6.9965453E+002, 6.9736164E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 6.3273700E+004
 1.6957157E+001, 9.5499692E+002,-3.1389565E+002,-1.2025186E-001,-1.5554143E+002,-5.9383415E-002, 1.9330239E+002, 0.0000000E+000, 6.8378137E+002, 6.7868259E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 6.3375342E+004
 1.6982182E+001, 9.4072102E+002,-3.1380473E+002,-1.1955181E-001,-1.5553658E+002,-5.9439952E-002, 1.8735805E+002, 0.0000000E+000, 6.6306257E+002, 6.5855877E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 6.3449258E+004
 1.7015545E+001, 9.2605700E+002,-3.1155785E+002,-1.1917788E-001,-1.5552290E+002,-5.9523695E-002, 1.8166739E+002, 0.0000000E+000, 6.4250684E+002, 6.4046494E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 6.3544659E+004
 1.7040569E+001, 9.3558349E+002,-3.1665367E+002,-1.1850567E-001,-1.5551402E+002,-5.9536836E-002, 1.8089008E+002, 0.0000000E+000, 6.4121214E+002, 6.4412783E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 6.3615625E+004
 1.7076437E+001, 9.4169486E+002,-3.2025125E+002,-1.2090787E-001,-1.5553372E+002,-5.9393745E-002, 1.8122138E+002, 0.0000000E+000, 6.4714201E+002, 6.4695097E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 6.3717763E+004
 1.7103964E+001, 9.3985875E+002,-3.2417551E+002,-1.1942442E-001,-1.5565459E+002,-5.9496579E-002, 1.7935156E+002, 0.0000000E+000, 6.4212001E+002, 6.3920130E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 6.3795479E+004
 1.7131491E+001, 9.3832254E+002,-3.2703169E+002,-1.1841549E-001,-1.5590789E+002,-5.9640806E-002, 1.7634309E+002, 0.0000000E+000, 6.3061721E+002, 6.3154799E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 6.3871709E+004
 1.7165089E+001, 9.3887071E+002,-3.2774427E+002,-1.1894919E-001,-1.5635507E+002,-5.9775722E-002, 1.7534914E+002, 0.0000000E+000, 6.3068507E+002, 6.2994178E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 6.3964316E+004
 1.7197653E+001, 9.4693080E+002,-3.3445557E+002,-1.1828383E-001,-1.5698045E+002,-5.9868321E-002, 1.7464703E+002, 0.0000000E+000, 6.2933287E+002, 6.2996366E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 6.4053598E+004
 1.7222076E+001, 9.5598126E+002,-3.3686121E+002,-1.1803625E-001,-1.5762975E+002,-6.0124742E-002, 1.7572635E+002, 0.0000000E+000, 6.3230843E+002, 6.3703848E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 6.4120737E+004
 1.7255455E+001, 9.7282383E+002,-3.3730948E+002,-1.1910323E-001,-1.5833987E+002,-6.0238621E-002, 1.8054906E+002, 0.0000000E+000, 6.5264042E+002, 6.5754419E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 6.4215018E+004
 1.7282320E+001, 9.9214701E+002,-3.4294422E+002,-1.1870715E-001,-1.5901042E+002,-6.0262614E-002, 1.8529320E+002, 0.0000000E+000, 6.6994926E+002, 6.7530660E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 6.4292796E+004
 1.7310978E+001, 1.0096677E+003,-3.4420085E+002,-1.1820427E-001,-1.5954350E+002,-6.0120330E-002, 1.9120759E+002, 0.0000000E+000, 6.8987628E+002, 6.9695259E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 6.4378321E+004
 1.7340530E+001, 1.0311779E+003,-3.5072860E+002,-1.1946062E-001,-1.6004913E+002,-5.9992441E-002, 1.9707321E+002, 0.0000000E+000, 7.1139849E+002, 7.1729388E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 6.4469297E+004
 1.7370083E+001, 1.0411037E+003,-3.5276988E+002,-1.2007281E-001,-1.6052369E+002,-6.0024410E-002, 2.0148237E+002, 0.0000000E+000, 7.2796816E+002, 7.2911245E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 6.4562615E+004
 1.7409485E+001, 1.0465194E+003,-3.5263165E+002,-1.1807816E-001,-1.6101876E+002,-6.0109418E-002, 2.0339426E+002, 0.0000000E+000, 7.3223209E+002, 7.3608508E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 6.4688069E+004
 1.7439037E+001, 1.0713848E+003,-3.5471275E+002,-1.1755754E-001,-1.6147750E+002,-6.0073388E-002, 2.0998076E+002, 0.0000000E+000, 7.5583565E+002, 7.6499770E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 6.4784895E+004
 1.7468590E+001, 1.1023654E+003,-3.6297696E+002,-1.1923505E-001,-1.6181461E+002,-6.0000675E-002, 2.1833646E+002, 0.0000000E+000, 7.8817489E+002, 7.9573110E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 6.4885598E+004
 1.7498142E+001, 1.1206786E+003,-3.6554645E+002,-1.1934327E-001,-1.6209281E+002,-5.9956792E-002, 2.2428318E+002, 0.0000000E+000, 8.1197829E+002, 8.1714323E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 6.4989274E+004
 1.7527695E+001, 1.1183544E+003,-3.6335016E+002,-1.2044071E-001,-1.6235211E+002,-5.9885489E-002, 2.2577568E+002, 0.0000000E+000, 8.2073038E+002, 8.1824746E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 6.5094105E+004
 1.7557247E+001, 1.0871532E+003,-3.5542869E+002,-1.2143819E-001,-1.6259634E+002,-5.9826192E-002, 2.2012761E+002, 0.0000000E+000, 8.0076060E+002, 7.8907447E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 6.5196933E+004
 1.7586798E+001, 1.0345333E+003,-3.3847549E+002,-1.1949986E-001,-1.6278812E+002,-5.9692357E-002, 2.0838590E+002, 0.0000000E+000, 7.5405577E+002, 7.4147643E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 6.5294440E+004
 1.7616350E+001, 9.9512056E+002,-3.2425355E+002,-1.1653528E-001,-1.6294644E+002,-5.9466955E-002, 1.9921695E+002, 0.0000000E+000, 7.1554995E+002, 7.0696151E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 6.5387423E+004
 1.7645903E+001, 9.7347986E+002,-3.1775404E+002,-1.1906069E-001,-1.6309402E+002,-5.9465403E-002, 1.9364042E+002, 0.0000000E+000, 6.9123361E+002, 6.8609369E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 6.5477587E+004
 1.7675455E+001, 9.6088452E+002,-3.1588169E+002,-1.1989242E-001,-1.6322251E+002,-5.9403747E-002, 1.9013606E+002, 0.0000000E+000, 6.7596862E+002, 6.7173708E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 6.5566062E+004
 1.7705008E+001, 9.5465800E+002,-3.1527429E+002,-1.1909576E-001,-1.6332859E+002,-5.9332099E-002, 1.8789475E+002, 0.0000000E+000, 6.6464369E+002, 6.6377145E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 6.5653292E+004
 1.7734560E+001, 9.5461605E+002,-3.1494925E+002,-1.2001339E-001,-1.6342874E+002,-5.9180030E-002, 1.8802055E+002, 0.0000000E+000, 6.6456563E+002, 6.6407941E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 6.5740532E+004
 1.7764112E+001, 9.6758788E+002,-3.1917185E+002,-1.1982006E-001,-1.6352776E+002,-5.8797980E-002, 1.8942575E+002, 0.0000000E+000, 6.6804472E+002, 6.7413541E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 6.5828037E+004
 1.7793665E+001, 9.7990208E+002,-3.2677825E+002,-1.2211704E-001,-1.6365502E+002,-5.8618291E-002, 1.9160445E+002, 0.0000000E+000, 6.8137637E+002, 6.8089252E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 6.5916928E+004
 1.7823217E+001, 9.7393818E+002,-3.3111594E+002,-1.2084589E-001,-1.6384162E+002,-5.8771985E-002, 1.8881022E+002, 0.0000000E+000, 6.7530189E+002, 6.6761122E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 6.6004980E+004
 1.7852770E+001, 9.4569261E+002,-3.3064760E+002,-1.2046633E-001,-1.6409719E+002,-5.8894260E-002, 1.7955606E+002, 0.0000000E+000, 6.4229607E+002, 6.3032452E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 6.6089080E+004
 1.7882320E+001, 9.2476246E+002,-3.2524376E+002,-1.1793221E-001,-1.6437988E+002,-5.9009892E-002, 1.7191532E+002, 0.0000000E+000, 6.1127791E+002, 6.0687721E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 6.6169193E+004
 1.7911873E+001, 9.1219479E+002,-3.2037486E+002,-1.1934502E-001,-1.6464201E+002,-5.9249224E-002, 1.6794643E+002, 0.0000000E+000, 5.9850061E+002, 5.9494575E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 6.6247333E+004
 1.7941425E+001, 9.1571972E+002,-3.2391794E+002,-1.1889272E-001,-1.6488399E+002,-5.9512537E-002, 1.6624422E+002, 0.0000000E+000, 5.9193386E+002, 5.9298361E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 6.6324420E+004
 1.7970978E+001, 9.3318382E+002,-3.2976860E+002,-1.1902362E-001,-1.6513806E+002,-5.9645581E-002, 1.6826290E+002, 0.0000000E+000, 6.0240708E+002, 6.0636139E+002, 0.0000000E+000, 2.2485548E-002, 0.0000000E+000, 6.6402233E+004
