s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,Pa
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_PROPANE,MLR_PRODUCTS,ZONE_1
 1.4524500E+001, 4.9151607E+002,-1.4144796E+002,-5.8180971E-002,-6.0919318E+001,-3.1058477E-002, 1.1373881E+002, 0.0000000E+000, 4.0061298E+002, 4.0279837E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 2.8552027E+004
 1.4558108E+001, 4.9843872E+002,-1.4440007E+002,-5.8660162E-002,-6.1039234E+001,-3.1033369E-002, 1.1558538E+002, 0.0000000E+000, 4.0674647E+002, 4.0849511E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 2.8612844E+004
 1.4580514E+001, 5.0275018E+002,-1.4568485E+002,-5.8587721E-002,-6.1142285E+001,-3.0960434E-002, 1.1700152E+002, 0.0000000E+000, 4.1060771E+002, 4.1283502E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 2.8653843E+004
 1.4614122E+001, 5.0399019E+002,-1.4417042E+002,-5.8626406E-002,-6.1250042E+001,-3.0878481E-002, 1.1828972E+002, 0.0000000E+000, 4.1617645E+002, 4.1676995E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 2.8716174E+004
 1.4647732E+001, 5.0546310E+002,-1.4526522E+002,-5.8697925E-002,-6.1379766E+001,-3.0870044E-002, 1.1882159E+002, 0.0000000E+000, 4.1816201E+002, 4.1755013E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 2.8778879E+004
 1.4670137E+001, 5.0055464E+002,-1.4236363E+002,-5.8732542E-002,-6.1479872E+001,-3.0964054E-002, 1.1844688E+002, 0.0000000E+000, 4.1684272E+002, 4.1506832E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 2.8820622E+004
 1.4703746E+001, 4.9709115E+002,-1.4104040E+002,-5.8306741E-002,-6.1563599E+001,-3.1132166E-002, 1.1750300E+002, 0.0000000E+000, 4.1188619E+002, 4.1190072E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 2.8882593E+004
 1.4737354E+001, 4.9476377E+002,-1.4009550E+002,-5.8250610E-002,-6.1659892E+001,-3.1283080E-002, 1.1719934E+002, 0.0000000E+000, 4.1130266E+002, 4.1011817E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 2.8944540E+004
 1.4770964E+001, 5.0032918E+002,-1.4105771E+002,-5.7995657E-002,-6.1765539E+001,-3.1356267E-002, 1.1794578E+002, 0.0000000E+000, 4.1189803E+002, 4.1536237E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 2.9006497E+004
 1.4793369E+001, 5.0928708E+002,-1.4418511E+002,-5.8089573E-002,-6.1873094E+001,-3.1334327E-002, 1.2006636E+002, 0.0000000E+000, 4.2125923E+002, 4.2320580E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 2.9048615E+004
 1.4826978E+001, 5.1290837E+002,-1.4428661E+002,-5.8041437E-002,-6.1999223E+001,-3.1342844E-002, 1.2153784E+002, 0.0000000E+000, 4.2550378E+002, 4.2807099E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 2.9112513E+004
 1.4860586E+001, 5.1585733E+002,-1.4421410E+002,-5.8161566E-002,-6.2171164E+001,-3.1411139E-002, 1.2302242E+002, 0.0000000E+000, 4.3182184E+002, 4.3240491E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 2.9177339E+004
 1.4880480E+001, 5.1894640E+002,-1.4520750E+002,-5.7967484E-002,-6.2317001E+001,-3.1406240E-002, 1.2372230E+002, 0.0000000E+000, 4.3375074E+002, 4.3505482E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 2.9215904E+004
 1.4910318E+001, 5.1053876E+002,-1.4274354E+002,-5.8658577E-002,-6.2454571E+001,-3.1395997E-002, 1.2269989E+002, 0.0000000E+000, 4.3263536E+002, 4.2795048E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 2.9273705E+004
 1.4940158E+001, 5.0765313E+002,-1.4205270E+002,-5.7821383E-002,-6.2588381E+001,-3.1440801E-002, 1.2101958E+002, 0.0000000E+000, 4.2268604E+002, 4.2394237E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 2.9330302E+004
 1.4980938E+001, 5.0713185E+002,-1.4515381E+002,-5.8290036E-002,-6.2724882E+001,-3.1431818E-002, 1.1988904E+002, 0.0000000E+000, 4.2104497E+002, 4.1905248E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 2.9407278E+004
 1.5002820E+001, 5.0833571E+002,-1.4421908E+002,-5.6651465E-002,-6.2831359E+001,-3.1365056E-002, 1.1966987E+002, 0.0000000E+000, 4.1767424E+002, 4.2086712E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 2.9448224E+004
 1.5035644E+001, 5.1114238E+002,-1.4357512E+002,-5.7566527E-002,-6.2926275E+001,-3.1313559E-002, 1.2107256E+002, 0.0000000E+000, 4.2259583E+002, 4.2562467E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 2.9510378E+004
 1.5068467E+001, 5.1488353E+002,-1.4360473E+002,-5.8629633E-002,-6.3041762E+001,-3.1372586E-002, 1.2286004E+002, 0.0000000E+000, 4.3106251E+002, 4.3100707E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 2.9573682E+004
 1.5090349E+001, 5.1302212E+002,-1.4380720E+002,-5.8443080E-002,-6.3131128E+001,-3.1438467E-002, 1.2233418E+002, 0.0000000E+000, 4.2946692E+002, 4.2832810E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 2.9615780E+004
 1.5128140E+001, 5.0838533E+002,-1.4097806E+002,-5.8141878E-002,-6.3217798E+001,-3.1421142E-002, 1.2132810E+002, 0.0000000E+000, 4.2612134E+002, 4.2542801E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 2.9687839E+004
 1.5156484E+001, 5.0069699E+002,-1.3880032E+002,-5.8362073E-002,-6.3291259E+001,-3.1288532E-002, 1.1948584E+002, 0.0000000E+000, 4.1967467E+002, 4.1800160E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 2.9741119E+004
 1.5184828E+001, 4.9461415E+002,-1.3767580E+002,-5.7935575E-002,-6.3331896E+001,-3.1178159E-002, 1.1762189E+002, 0.0000000E+000, 4.1283394E+002, 4.1113923E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 2.9793567E+004
 1.5213171E+001, 4.9411944E+002,-1.3813773E+002,-5.7978256E-002,-6.3369789E+001,-3.1071585E-002, 1.1686525E+002, 0.0000000E+000, 4.0937751E+002, 4.0938812E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 2.9845574E+004
 1.5241515E+001, 4.9520777E+002,-1.3969057E+002,-5.8444308E-002,-6.3409633E+001,-3.1108890E-002, 1.1651726E+002, 0.0000000E+000, 4.0896430E+002, 4.0853527E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 2.9897467E+004
 1.5279306E+001, 4.9410793E+002,-1.4090959E+002,-5.8615440E-002,-6.3437895E+001,-3.1139698E-002, 1.1526335E+002, 0.0000000E+000, 4.0557599E+002, 4.0493404E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 2.9965935E+004
 1.5307650E+001, 4.8850410E+002,-1.3898593E+002,-5.8678691E-002,-6.3438685E+001,-3.1110187E-002, 1.1368289E+002, 0.0000000E+000, 4.0142222E+002, 3.9967259E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 3.0016664E+004
 1.5335994E+001, 4.8421736E+002,-1.3906944E+002,-5.8387091E-002,-6.3413595E+001,-3.1080115E-002, 1.1200893E+002, 0.0000000E+000, 3.9481821E+002, 3.9365379E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 3.0066577E+004
 1.5364337E+001, 4.8467479E+002,-1.4045277E+002,-5.8023818E-002,-6.3371098E+001,-3.1060709E-002, 1.1126492E+002, 0.0000000E+000, 3.9134659E+002, 3.9202675E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 3.0116061E+004
 1.5392680E+001, 4.8588340E+002,-1.4006473E+002,-5.8574880E-002,-6.3324431E+001,-3.1040935E-002, 1.1140025E+002, 0.0000000E+000, 3.9364819E+002, 3.9380487E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 3.0165642E+004
 1.5423859E+001, 4.8734815E+002,-1.4153823E+002,-5.8505711E-002,-6.3270395E+001,-3.1041653E-002, 1.1130750E+002, 0.0000000E+000, 3.9352595E+002, 3.9375748E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 3.0220111E+004
 1.5455036E+001, 4.8886848E+002,-1.4380590E+002,-5.8623809E-002,-6.3211905E+001,-3.1048748E-002, 1.1104549E+002, 0.0000000E+000, 3.9327061E+002, 3.9280649E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 3.0274483E+004
 1.5486215E+001, 4.8830553E+002,-1.4251041E+002,-5.7887142E-002,-6.3150798E+001,-3.1172132E-002, 1.1148992E+002, 0.0000000E+000, 3.9345709E+002, 3.9404518E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 3.0328967E+004
 1.5517392E+001, 4.8663856E+002,-1.4120259E+002,-5.8215591E-002,-6.3095537E+001,-3.1297900E-002, 1.1165003E+002, 0.0000000E+000, 3.9465049E+002, 3.9390096E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 3.0383671E+004
 1.5548571E+001, 4.8946534E+002,-1.4118630E+002,-5.7882941E-002,-6.3047612E+001,-3.1423331E-002, 1.1179701E+002, 0.0000000E+000, 3.9377097E+002, 3.9693913E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 3.0438174E+004
 1.5579748E+001, 4.9345709E+002,-1.4307477E+002,-5.8181686E-002,-6.3012888E+001,-3.1445801E-002, 1.1304175E+002, 0.0000000E+000, 4.0059290E+002, 4.0032156E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 3.0493509E+004
 1.5602612E+001, 4.9426974E+002,-1.4359369E+002,-5.8103701E-002,-6.2980848E+001,-3.1407413E-002, 1.1340660E+002, 0.0000000E+000, 4.0033140E+002, 4.0101229E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 3.0534141E+004
 1.5636908E+001, 5.0024632E+002,-1.4301353E+002,-5.7446350E-002,-6.2964086E+001,-3.1352940E-002, 1.1562098E+002, 0.0000000E+000, 4.0723392E+002, 4.0980089E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 3.0596142E+004
 1.5671204E+001, 5.0924721E+002,-1.4474826E+002,-5.8053846E-002,-6.2972541E+001,-3.1392921E-002, 1.1865186E+002, 0.0000000E+000, 4.1701031E+002, 4.2008884E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 3.0659722E+004
 1.5694068E+001, 5.1830126E+002,-1.4621726E+002,-5.7807279E-002,-6.3015159E+001,-3.1400040E-002, 1.2164203E+002, 0.0000000E+000, 4.2764117E+002, 4.3062166E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 3.0703208E+004
 1.5728363E+001, 5.2643397E+002,-1.4874650E+002,-5.8353750E-002,-6.3109603E+001,-3.1347590E-002, 1.2401101E+002, 0.0000000E+000, 4.3503032E+002, 4.3849917E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 3.0769658E+004
 1.5751227E+001, 5.3230037E+002,-1.5203648E+002,-5.8471379E-002,-6.3244164E+001,-3.1342836E-002, 1.2568736E+002, 0.0000000E+000, 4.4187978E+002, 4.4261728E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 3.0814703E+004
 1.5785523E+001, 5.2513994E+002,-1.4722211E+002,-5.8627251E-002,-6.3411863E+001,-3.1286725E-002, 1.2533773E+002, 0.0000000E+000, 4.4163006E+002, 4.3975378E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 3.0882297E+004
 1.5819818E+001, 5.2145734E+002,-1.4677628E+002,-5.7828537E-002,-6.3625317E+001,-3.1221657E-002, 1.2444544E+002, 0.0000000E+000, 4.3626162E+002, 4.3541213E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 3.0949331E+004
 1.5841200E+001, 5.1463110E+002,-1.4328981E+002,-5.8059383E-002,-6.3788369E+001,-3.1175091E-002, 1.2350721E+002, 0.0000000E+000, 4.3229009E+002, 4.3097090E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 3.0990833E+004
 1.5871048E+001, 5.0769957E+002,-1.4069813E+002,-5.9082656E-002,-6.3923533E+001,-3.1084465E-002, 1.2228526E+002, 0.0000000E+000, 4.2841188E+002, 4.2527301E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 3.1048349E+004
 1.5900896E+001, 5.0075951E+002,-1.3921085E+002,-5.8435024E-002,-6.4052890E+001,-3.0932385E-002, 1.2002884E+002, 0.0000000E+000, 4.1921922E+002, 4.1743524E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 3.1104710E+004
 1.5930744E+001, 4.9433434E+002,-1.3742030E+002,-5.8788579E-002,-6.4152565E+001,-3.0882622E-002, 1.1802820E+002, 0.0000000E+000, 4.1255928E+002, 4.1070001E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 3.1160164E+004
 1.5960593E+001, 4.8932705E+002,-1.3678772E+002,-5.8474231E-002,-6.4224256E+001,-3.0928193E-002, 1.1604682E+002, 0.0000000E+000, 4.0596955E+002, 4.0427248E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 3.1214688E+004
 1.5991436E+001, 4.8560514E+002,-1.3708889E+002,-5.8579272E-002,-6.4270915E+001,-3.0996012E-002, 1.1389705E+002, 0.0000000E+000, 3.9987583E+002, 3.9805281E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 3.1270017E+004
 1.6024269E+001, 4.8227765E+002,-1.3659825E+002,-5.8357640E-002,-6.4315330E+001,-3.1110488E-002, 1.1233620E+002, 0.0000000E+000, 3.9431258E+002, 3.9361080E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 3.1327991E+004
 1.6057102E+001, 4.8419273E+002,-1.3974851E+002,-5.8029944E-002,-6.4383884E+001,-3.1215654E-002, 1.1119635E+002, 0.0000000E+000, 3.9109507E+002, 3.9116743E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 3.1385341E+004
 1.6089935E+001, 4.8432259E+002,-1.3948541E+002,-5.8311604E-002,-6.4487448E+001,-3.1179359E-002, 1.1109449E+002, 0.0000000E+000, 3.9121131E+002, 3.9135474E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 3.1442600E+004
 1.6111824E+001, 4.8586497E+002,-1.4184662E+002,-5.8520462E-002,-6.4597229E+001,-3.1181535E-002, 1.1064126E+002, 0.0000000E+000, 3.9047419E+002, 3.8997268E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 3.1480653E+004
 1.6144657E+001, 4.8607438E+002,-1.4265562E+002,-5.8179645E-002,-6.4729125E+001,-3.1315485E-002, 1.1018397E+002, 0.0000000E+000, 3.8892642E+002, 3.8878410E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 3.1537465E+004
 1.6177490E+001, 4.8651131E+002,-1.4382890E+002,-5.7839863E-002,-6.4898052E+001,-3.1436578E-002, 1.0986165E+002, 0.0000000E+000, 3.8733158E+002, 3.8755673E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 3.1594062E+004
 1.6210323E+001, 4.9280865E+002,-1.4644940E+002,-5.7805709E-002,-6.5059162E+001,-3.1511050E-002, 1.1079965E+002, 0.0000000E+000, 3.9067242E+002, 3.9201043E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 3.1651076E+004
 1.6232212E+001, 4.9617464E+002,-1.4560910E+002,-5.7790981E-002,-6.5182423E+001,-3.1546034E-002, 1.1214345E+002, 0.0000000E+000, 3.9522255E+002, 3.9743724E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 3.1689497E+004
 1.6266138E+001, 5.0553173E+002,-1.5079985E+002,-5.8116531E-002,-6.5301098E+001,-3.1537700E-002, 1.1350365E+002, 0.0000000E+000, 4.0052341E+002, 4.0284478E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 3.1749776E+004
 1.6290216E+001, 5.0865731E+002,-1.4834929E+002,-5.7960495E-002,-6.5416256E+001,-3.1518380E-002, 1.1540083E+002, 0.0000000E+000, 4.0768919E+002, 4.1020311E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 3.1793244E+004
 1.6326332E+001, 5.1993107E+002,-1.5251081E+002,-5.7779769E-002,-6.5528028E+001,-3.1582861E-002, 1.1799586E+002, 0.0000000E+000, 4.1617700E+002, 4.1979873E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 3.1859829E+004
 1.6350410E+001, 5.2475711E+002,-1.5478313E+002,-5.7940393E-002,-6.5640886E+001,-3.1624907E-002, 1.1948319E+002, 0.0000000E+000, 4.2212599E+002, 4.2372671E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 3.1904887E+004
 1.6386526E+001, 5.2830347E+002,-1.5342922E+002,-5.7610614E-002,-6.5786858E+001,-3.1622846E-002, 1.2150767E+002, 0.0000000E+000, 4.2827502E+002, 4.3050583E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 3.1973563E+004
 1.6410604E+001, 5.2929858E+002,-1.5422889E+002,-5.8347908E-002,-6.5972333E+001,-3.1650356E-002, 1.2228875E+002, 0.0000000E+000, 4.3216884E+002, 4.3129611E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 3.2019849E+004
 1.6446720E+001, 5.2432716E+002,-1.5296580E+002,-5.8107441E-002,-6.6180801E+001,-3.1599448E-002, 1.2114205E+002, 0.0000000E+000, 4.2790280E+002, 4.2623290E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 3.2088679E+004
 1.6470798E+001, 5.1562596E+002,-1.4917749E+002,-5.7654133E-002,-6.6406425E+001,-3.1507415E-002, 1.1937218E+002, 0.0000000E+000, 4.2120995E+002, 4.1932506E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 3.2133912E+004
 1.6506914E+001, 5.0759785E+002,-1.4744484E+002,-5.7804314E-002,-6.6651604E+001,-3.1367459E-002, 1.1710048E+002, 0.0000000E+000, 4.1340278E+002, 4.1051271E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 3.2200560E+004
 1.6530993E+001, 5.0043983E+002,-1.4392457E+002,-5.7709135E-002,-6.6921052E+001,-3.1220018E-002, 1.1523181E+002, 0.0000000E+000, 4.0613715E+002, 4.0473709E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 3.2244191E+004
 1.6565798E+001, 4.9736696E+002,-1.4177182E+002,-5.7604963E-002,-6.7206202E+001,-3.1246087E-002, 1.1417716E+002, 0.0000000E+000, 4.0307813E+002, 4.0247725E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 3.2306654E+004
 1.6597984E+001, 4.9516765E+002,-1.4263862E+002,-5.8606978E-002,-6.7523784E+001,-3.1295542E-002, 1.1265301E+002, 0.0000000E+000, 3.9960446E+002, 3.9756835E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 3.2363750E+004
 1.6628000E+001, 4.9448437E+002,-1.4297584E+002,-5.7798348E-002,-6.7785202E+001,-3.1226040E-002, 1.1140626E+002, 0.0000000E+000, 3.9482465E+002, 3.9504056E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 3.2416249E+004
 1.6656933E+001, 4.9446733E+002,-1.4205956E+002,-5.8508254E-002,-6.8009374E+001,-3.1259197E-002, 1.1155237E+002, 0.0000000E+000, 3.9546883E+002, 3.9586100E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 3.2466892E+004
 1.6685865E+001, 4.9383100E+002,-1.4201133E+002,-5.8407651E-002,-6.8192146E+001,-3.1284469E-002, 1.1137656E+002, 0.0000000E+000, 3.9516949E+002, 3.9491440E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 3.2517494E+004
 1.6714796E+001, 4.9613313E+002,-1.4302159E+002,-5.8159471E-002,-6.8342721E+001,-3.1222496E-002, 1.1158869E+002, 0.0000000E+000, 3.9622780E+002, 3.9626814E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 3.2568172E+004
 1.6743729E+001, 4.9634748E+002,-1.4418934E+002,-5.8541425E-002,-6.8464173E+001,-3.1106316E-002, 1.1138662E+002, 0.0000000E+000, 3.9477184E+002, 3.9499095E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 3.2618729E+004
 1.6772661E+001, 4.9706519E+002,-1.4585755E+002,-5.8379814E-002,-6.8568179E+001,-3.1125188E-002, 1.1107480E+002, 0.0000000E+000, 3.9456034E+002, 3.9362477E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 3.2669250E+004
 1.6801594E+001, 4.9667577E+002,-1.4711408E+002,-5.8457079E-002,-6.8658599E+001,-3.1219311E-002, 1.1041321E+002, 0.0000000E+000, 3.9218429E+002, 3.9122662E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 3.2719446E+004
 1.6830524E+001, 4.9463698E+002,-1.4582140E+002,-5.8122488E-002,-6.8733232E+001,-3.1285770E-002, 1.1046569E+002, 0.0000000E+000, 3.9031641E+002, 3.9045863E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 3.2769568E+004
 1.6869101E+001, 4.9449941E+002,-1.4595270E+002,-5.8149731E-002,-6.8796826E+001,-3.1293975E-002, 1.1068303E+002, 0.0000000E+000, 3.8987782E+002, 3.9034347E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 3.2836535E+004
 1.6898033E+001, 4.9294286E+002,-1.4553194E+002,-5.8341972E-002,-6.8842246E+001,-3.1344412E-002, 1.1052976E+002, 0.0000000E+000, 3.8989066E+002, 3.8900875E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 3.2886805E+004
 1.6926966E+001, 4.9462512E+002,-1.4689465E+002,-5.8171953E-002,-6.8859725E+001,-3.1434735E-002, 1.1031625E+002, 0.0000000E+000, 3.8852573E+002, 3.8909739E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 3.2936881E+004
 1.6955896E+001, 4.9092798E+002,-1.4450474E+002,-5.8412433E-002,-6.8856368E+001,-3.1427219E-002, 1.0993204E+002, 0.0000000E+000, 3.8757434E+002, 3.8740907E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 3.2986831E+004
 1.6984829E+001, 4.9049400E+002,-1.4325318E+002,-5.8045071E-002,-6.8827022E+001,-3.1347488E-002, 1.0982625E+002, 0.0000000E+000, 3.8808114E+002, 3.8815066E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 3.3036731E+004
 1.7013762E+001, 4.9433563E+002,-1.4713578E+002,-5.8172499E-002,-6.8781364E+001,-3.1232689E-002, 1.0975939E+002, 0.0000000E+000, 3.8826514E+002, 3.8808847E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 3.3086599E+004
 1.7045588E+001, 4.9265752E+002,-1.4752425E+002,-5.8530396E-002,-6.8728298E+001,-3.1232535E-002, 1.0897604E+002, 0.0000000E+000, 3.8588469E+002, 3.8529126E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 3.3141106E+004
 1.7077412E+001, 4.9260316E+002,-1.4849317E+002,-5.7991427E-002,-6.8715414E+001,-3.1278222E-002, 1.0820390E+002, 0.0000000E+000, 3.8364919E+002, 3.8350921E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 3.3195196E+004
 1.7109238E+001, 4.9332357E+002,-1.4760688E+002,-5.7796953E-002,-6.8777695E+001,-3.1430956E-002, 1.0846936E+002, 0.0000000E+000, 3.8338387E+002, 3.8531913E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 3.3249249E+004
 1.7130455E+001, 5.0618700E+002,-1.5280599E+002,-5.7096503E-002,-6.8879659E+001,-3.1568063E-002, 1.1066348E+002, 0.0000000E+000, 3.9050428E+002, 3.9507617E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 3.3285886E+004
 1.7165462E+001, 5.1018340E+002,-1.5160998E+002,-5.8248635E-002,-6.9037957E+001,-3.1605173E-002, 1.1308577E+002, 0.0000000E+000, 4.0021643E+002, 4.0253139E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 3.3347828E+004
 1.7200470E+001, 5.1861234E+002,-1.5515306E+002,-5.8029079E-002,-6.9266898E+001,-3.1570032E-002, 1.1523283E+002, 0.0000000E+000, 4.0848011E+002, 4.0933561E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 3.3411046E+004
 1.7223808E+001, 5.1988414E+002,-1.5424618E+002,-5.7601594E-002,-6.9473845E+001,-3.1514695E-002, 1.1640170E+002, 0.0000000E+000, 4.1177969E+002, 4.1247670E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 3.3453637E+004
 1.7258816E+001, 5.1940963E+002,-1.5344475E+002,-5.7595955E-002,-6.9679658E+001,-3.1408922E-002, 1.1661615E+002, 0.0000000E+000, 4.1113588E+002, 4.1281237E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 3.3517591E+004
 1.7282154E+001, 5.1484050E+002,-1.5078888E+002,-5.8354839E-002,-6.9884992E+001,-3.1484895E-002, 1.1653172E+002, 0.0000000E+000, 4.1278867E+002, 4.1060850E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 3.3560390E+004
 1.7317162E+001, 5.1244208E+002,-1.5034086E+002,-5.7530239E-002,-7.0078103E+001,-3.1505887E-002, 1.1563529E+002, 0.0000000E+000, 4.0796676E+002, 4.0756937E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 3.3623976E+004
 1.7340502E+001, 5.0957935E+002,-1.4776125E+002,-5.7223945E-002,-7.0284152E+001,-3.1438736E-002, 1.1554686E+002, 0.0000000E+000, 4.0749570E+002, 4.0699215E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 3.3666328E+004
 1.7375509E+001, 5.0635056E+002,-1.4543316E+002,-5.7803800E-002,-7.0509196E+001,-3.1409397E-002, 1.1487524E+002, 0.0000000E+000, 4.0585226E+002, 4.0519423E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 3.3729521E+004
 1.7405268E+001, 5.0280311E+002,-1.4373592E+002,-5.8199014E-002,-7.0769406E+001,-3.1355743E-002, 1.1391313E+002, 0.0000000E+000, 4.0354531E+002, 4.0212136E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 3.3782825E+004
 1.7435026E+001, 4.9535651E+002,-1.4091709E+002,-5.8250355E-002,-7.1024824E+001,-3.1276643E-002, 1.1239181E+002, 0.0000000E+000, 3.9738497E+002, 3.9571688E+002, 0.0000000E+000, 1.1242606E-002, 0.0000000E+000, 3.3835428E+004
