s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,Pa
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_PROPANE,MLR_PRODUCTS,ZONE_1
 1.4342175E+001, 1.4061197E+003,-4.7176381E+002,-1.8070785E-001,-2.1024612E+002,-8.6279531E-002, 2.7975851E+002, 0.0000000E+000, 1.0106631E+003, 1.0036013E+003, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 7.9844487E+004
 1.4372517E+001, 1.3942622E+003,-4.7214281E+002,-1.7983755E-001,-2.0964147E+002,-8.6500297E-002, 2.7425611E+002, 0.0000000E+000, 9.8821346E+002, 9.8646764E+002, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 7.9975222E+004
 1.4400311E+001, 1.3926792E+003,-4.7598628E+002,-1.8157510E-001,-2.0913642E+002,-8.6643570E-002, 2.7226657E+002, 0.0000000E+000, 9.7977769E+002, 9.7955489E+002, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 8.0094064E+004
 1.4436445E+001, 1.4001825E+003,-4.8763788E+002,-1.8246889E-001,-2.0872324E+002,-8.6790773E-002, 2.7063840E+002, 0.0000000E+000, 9.7406004E+002, 9.7419054E+002, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 8.0247657E+004
 1.4467019E+001, 1.4331949E+003,-5.0258405E+002,-1.7968967E-001,-2.0850689E+002,-8.6967340E-002, 2.7345179E+002, 0.0000000E+000, 9.8895302E+002, 9.9528911E+002, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 8.0378623E+004
 1.4497594E+001, 1.4653793E+003,-5.1755456E+002,-1.8114634E-001,-2.0853900E+002,-8.6912913E-002, 2.7669811E+002, 0.0000000E+000, 1.0067478E+003, 1.0157158E+003, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 8.0510941E+004
 1.4520525E+001, 1.4959764E+003,-5.2458980E+002,-1.8392177E-001,-2.0880261E+002,-8.6396458E-002, 2.8392560E+002, 0.0000000E+000, 1.0385763E+003, 1.0462393E+003, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 8.0612782E+004
 1.4551100E+001, 1.5169502E+003,-5.3121217E+002,-1.8163857E-001,-2.0932501E+002,-8.6302769E-002, 2.8962167E+002, 0.0000000E+000, 1.0610324E+003, 1.0657668E+003, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 8.0751479E+004
 1.4581674E+001, 1.5273748E+003,-5.3426565E+002,-1.8341751E-001,-2.1019291E+002,-8.6747310E-002, 2.9233897E+002, 0.0000000E+000, 1.0767298E+003, 1.0749850E+003, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 8.0891944E+004
 1.4614542E+001, 1.5106439E+003,-5.3194636E+002,-1.8156022E-001,-2.1124504E+002,-8.6664015E-002, 2.8823468E+002, 0.0000000E+000, 1.0577156E+003, 1.0554189E+003, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 8.1040859E+004
 1.4641447E+001, 1.4986327E+003,-5.2378653E+002,-1.8065252E-001,-2.1233794E+002,-8.7188729E-002, 2.8659623E+002, 0.0000000E+000, 1.0484592E+003, 1.0488366E+003, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 8.1161895E+004
 1.4678443E+001, 1.5212407E+003,-5.3004338E+002,-1.8041745E-001,-2.1350654E+002,-8.7292217E-002, 2.9086615E+002, 0.0000000E+000, 1.0629209E+003, 1.0682893E+003, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 8.1330428E+004
 1.4706189E+001, 1.5402879E+003,-5.3679458E+002,-1.8043767E-001,-2.1464847E+002,-8.6966124E-002, 2.9439050E+002, 0.0000000E+000, 1.0794603E+003, 1.0829680E+003, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 8.1458506E+004
 1.4733935E+001, 1.5481212E+003,-5.4071444E+002,-1.8352660E-001,-2.1557157E+002,-8.6371643E-002, 2.9487786E+002, 0.0000000E+000, 1.0830638E+003, 1.0864432E+003, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 8.1586806E+004
 1.4761682E+001, 1.5412518E+003,-5.3659368E+002,-1.8662374E-001,-2.1638895E+002,-8.5889579E-002, 2.9406424E+002, 0.0000000E+000, 1.0847746E+003, 1.0820609E+003, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 8.1715138E+004
 1.4798677E+001, 1.5330244E+003,-5.4025572E+002,-1.8090604E-001,-2.1714987E+002,-8.5928439E-002, 2.9028660E+002, 0.0000000E+000, 1.0675849E+003, 1.0656385E+003, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 8.1883832E+004
 1.4826424E+001, 1.5217360E+003,-5.3054388E+002,-1.7897954E-001,-2.1778890E+002,-8.6042192E-002, 2.9123508E+002, 0.0000000E+000, 1.0651211E+003, 1.0643733E+003, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 8.2010608E+004
 1.4854170E+001, 1.5347355E+003,-5.3075242E+002,-1.8056407E-001,-2.1827961E+002,-8.6110062E-002, 2.9524587E+002, 0.0000000E+000, 1.0724225E+003, 1.0806827E+003, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 8.2138632E+004
 1.4881916E+001, 1.5461192E+003,-5.3524252E+002,-1.8588112E-001,-2.1876129E+002,-8.6388248E-002, 2.9888774E+002, 0.0000000E+000, 1.0932021E+003, 1.0907308E+003, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 8.2268915E+004
 1.4918912E+001, 1.5398543E+003,-5.3514238E+002,-1.7978178E-001,-2.1928274E+002,-8.6607790E-002, 2.9778434E+002, 0.0000000E+000, 1.0851610E+003, 1.0829471E+003, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 8.2441938E+004
 1.4946658E+001, 1.5072754E+003,-5.2445861E+002,-1.8207611E-001,-2.1976905E+002,-8.6557926E-002, 2.9220592E+002, 0.0000000E+000, 1.0659761E+003, 1.0549850E+003, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 8.2569824E+004
 1.4974404E+001, 1.4969527E+003,-5.1933168E+002,-1.7940962E-001,-2.2011980E+002,-8.6457007E-002, 2.8817875E+002, 0.0000000E+000, 1.0434873E+003, 1.0454141E+003, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 8.2695230E+004
 1.5002151E+001, 1.4890516E+003,-5.1360220E+002,-1.8308792E-001,-2.2044093E+002,-8.6274016E-002, 2.8839680E+002, 0.0000000E+000, 1.0458629E+003, 1.0431359E+003, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 8.2820941E+004
 1.5039145E+001, 1.4624198E+003,-5.0886452E+002,-1.8448701E-001,-2.2074591E+002,-8.6207739E-002, 2.8266242E+002, 0.0000000E+000, 1.0238035E+003, 1.0152011E+003, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 8.2985696E+004
 1.5066893E+001, 1.4394537E+003,-5.0117146E+002,-1.8091784E-001,-2.2098289E+002,-8.6192289E-002, 2.7691627E+002, 0.0000000E+000, 9.9931614E+002, 9.9394848E+002, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 8.3106612E+004
 1.5094639E+001, 1.4185754E+003,-4.9271482E+002,-1.8184342E-001,-2.2109498E+002,-8.6008173E-002, 2.7174138E+002, 0.0000000E+000, 9.7698117E+002, 9.7623910E+002, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 8.3225071E+004
 1.5122385E+001, 1.4219305E+003,-4.9494178E+002,-1.8320193E-001,-2.2114247E+002,-8.5345695E-002, 2.7166651E+002, 0.0000000E+000, 9.7774680E+002, 9.7724416E+002, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 8.3343489E+004
 1.5150131E+001, 1.4101791E+003,-5.0216160E+002,-1.8498044E-001,-2.2116392E+002,-8.4751544E-002, 2.6561920E+002, 0.0000000E+000, 9.6185946E+002, 9.5220302E+002, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 8.3459818E+004
 1.5187127E+001, 1.3982542E+003,-5.1020379E+002,-1.8228517E-001,-2.2124342E+002,-8.4998779E-002, 2.5701872E+002, 0.0000000E+000, 9.2678130E+002, 9.2355847E+002, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 8.3609445E+004
 1.5214873E+001, 1.4065671E+003,-5.1289710E+002,-1.8283188E-001,-2.2137301E+002,-8.5217436E-002, 2.5708649E+002, 0.0000000E+000, 9.2728393E+002, 9.2911544E+002, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 8.3721278E+004
 1.5242620E+001, 1.4354021E+003,-5.1907835E+002,-1.8065155E-001,-2.2148165E+002,-8.5308413E-002, 2.6312334E+002, 0.0000000E+000, 9.4548059E+002, 9.5769947E+002, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 8.3835118E+004
 1.5275705E+001, 1.5050744E+003,-5.3524383E+002,-1.8262231E-001,-2.2164924E+002,-8.5245364E-002, 2.7937818E+002, 0.0000000E+000, 1.0106814E+003, 1.0272916E+003, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 8.3978992E+004
 1.5300520E+001, 1.5483533E+003,-5.4926646E+002,-1.8574956E-001,-2.2183944E+002,-8.5329663E-002, 2.9166052E+002, 0.0000000E+000, 1.0600274E+003, 1.0686368E+003, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 8.4092004E+004
 1.5333606E+001, 1.5766260E+003,-5.5357914E+002,-1.8249953E-001,-2.2206092E+002,-8.5532951E-002, 3.0215074E+002, 0.0000000E+000, 1.0949277E+003, 1.1028687E+003, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 8.4248192E+004
 1.5366692E+001, 1.5730754E+003,-5.5337858E+002,-1.8397679E-001,-2.2232455E+002,-8.5825642E-002, 3.0490262E+002, 0.0000000E+000, 1.1095352E+003, 1.1020051E+003, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 8.4406993E+004
 1.5391506E+001, 1.5338319E+003,-5.4242773E+002,-1.8175210E-001,-2.2254679E+002,-8.5636997E-002, 2.9629564E+002, 0.0000000E+000, 1.0754313E+003, 1.0648856E+003, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 8.4523013E+004
 1.5424592E+001, 1.5013747E+003,-5.3170881E+002,-1.8238037E-001,-2.2272586E+002,-8.5364092E-002, 2.8617805E+002, 0.0000000E+000, 1.0385052E+003, 1.0328504E+003, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 8.4672143E+004
 1.5457678E+001, 1.4864633E+003,-5.2602280E+002,-1.8257271E-001,-2.2285521E+002,-8.5451947E-002, 2.8009480E+002, 0.0000000E+000, 1.0191980E+003, 1.0174121E+003, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 8.4817841E+004
 1.5484973E+001, 1.4641298E+003,-5.2445050E+002,-1.8465227E-001,-2.2293834E+002,-8.5580950E-002, 2.7306173E+002, 0.0000000E+000, 9.9889241E+002, 9.8953245E+002, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 8.4935420E+004
 1.5512269E+001, 1.4532048E+003,-5.2308636E+002,-1.8100418E-001,-2.2298931E+002,-8.5938070E-002, 2.6710653E+002, 0.0000000E+000, 9.7367756E+002, 9.7396873E+002, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 8.5049948E+004
 1.5548663E+001, 1.4496898E+003,-5.2746361E+002,-1.8506554E-001,-2.2306616E+002,-8.6285955E-002, 2.6224340E+002, 0.0000000E+000, 9.6724337E+002, 9.6113210E+002, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 8.5200384E+004
 1.5575033E+001, 1.4560922E+003,-5.3039274E+002,-1.7916689E-001,-2.2312526E+002,-8.6485321E-002, 2.5979400E+002, 0.0000000E+000, 9.5883096E+002, 9.6210252E+002, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 8.5307825E+004
 1.5607725E+001, 1.4674615E+003,-5.3405784E+002,-1.8223028E-001,-2.2325441E+002,-8.6536424E-002, 2.6111603E+002, 0.0000000E+000, 9.6805698E+002, 9.7099652E+002, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 8.5441610E+004
 1.5634695E+001, 1.4855473E+003,-5.4082130E+002,-1.8075828E-001,-2.2348088E+002,-8.6520755E-002, 2.6521275E+002, 0.0000000E+000, 9.8153616E+002, 9.8619062E+002, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 8.5553616E+004
 1.5661665E+001, 1.5029639E+003,-5.4667119E+002,-1.8111684E-001,-2.2387846E+002,-8.6437978E-002, 2.6963628E+002, 0.0000000E+000, 9.9829772E+002, 1.0017830E+003, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 8.5667541E+004
 1.5697626E+001, 1.5097980E+003,-5.5140157E+002,-1.8264812E-001,-2.2462251E+002,-8.6359579E-002, 2.7100905E+002, 0.0000000E+000, 1.0076052E+003, 1.0045139E+003, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 8.5820767E+004
 1.5724596E+001, 1.5015458E+003,-5.4973655E+002,-1.8126371E-001,-2.2553581E+002,-8.6646984E-002, 2.6840340E+002, 0.0000000E+000, 9.9095920E+002, 9.9440894E+002, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 8.5934206E+004
 1.5751567E+001, 1.5001622E+003,-5.4600428E+002,-1.8103497E-001,-2.2630552E+002,-8.6745029E-002, 2.6957377E+002, 0.0000000E+000, 9.9345120E+002, 9.9715840E+002, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 8.6048081E+004
 1.5788425E+001, 1.5398437E+003,-5.5018954E+002,-1.8145796E-001,-2.2715115E+002,-8.6578807E-002, 2.8018224E+002, 0.0000000E+000, 1.0309690E+003, 1.0424172E+003, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 8.6209279E+004
 1.5818093E+001, 1.5911678E+003,-5.6233293E+002,-1.8163036E-001,-2.2803387E+002,-8.6805387E-002, 2.9283128E+002, 0.0000000E+000, 1.0811421E+003, 1.0933638E+003, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 8.6344889E+004
 1.5847760E+001, 1.6227776E+003,-5.7332297E+002,-1.8399867E-001,-2.2876351E+002,-8.6729923E-002, 3.0105366E+002, 0.0000000E+000, 1.1114537E+003, 1.1214740E+003, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 8.6484350E+004
 1.5877428E+001, 1.6557303E+003,-5.8222359E+002,-1.8172002E-001,-2.2935837E+002,-8.6445228E-002, 3.0938365E+002, 0.0000000E+000, 1.1437954E+003, 1.1532638E+003, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 8.6627884E+004
 1.5907095E+001, 1.6726776E+003,-5.8253587E+002,-1.8309930E-001,-2.2980693E+002,-8.6074754E-002, 3.1574914E+002, 0.0000000E+000, 1.1695203E+003, 1.1758147E+003, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 8.6774539E+004
 1.5936763E+001, 1.6831902E+003,-5.8693897E+002,-1.8141569E-001,-2.3013706E+002,-8.5654187E-002, 3.1923402E+002, 0.0000000E+000, 1.1837673E+003, 1.1850812E+003, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 8.6923058E+004
 1.5966430E+001, 1.6722097E+003,-5.8242779E+002,-1.8471250E-001,-2.3040259E+002,-8.5425638E-002, 3.2002687E+002, 0.0000000E+000, 1.1825940E+003, 1.1791360E+003, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 8.7072140E+004
 1.5994923E+001, 1.6599210E+003,-5.7422902E+002,-1.7959086E-001,-2.3061161E+002,-8.5548402E-002, 3.1956462E+002, 0.0000000E+000, 1.1695093E+003, 1.1743799E+003, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 8.7214705E+004
 1.6021065E+001, 1.6465386E+003,-5.6850338E+002,-1.8375798E-001,-2.3089155E+002,-8.5907463E-002, 3.1981846E+002, 0.0000000E+000, 1.1763612E+003, 1.1666925E+003, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 8.7346515E+004
 1.6055920E+001, 1.5534887E+003,-5.4829770E+002,-1.8561450E-001,-2.3126445E+002,-8.6073391E-002, 2.9969429E+002, 0.0000000E+000, 1.0986122E+003, 1.0733492E+003, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 8.7512375E+004
 1.6082062E+001, 1.4447291E+003,-5.1650298E+002,-1.8235846E-001,-2.3166709E+002,-8.5729273E-002, 2.7442492E+002, 0.0000000E+000, 9.9528902E+002, 9.7071589E+002, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 8.7626470E+004
 1.6116917E+001, 1.3840771E+003,-4.9816072E+002,-1.8150755E-001,-2.3204247E+002,-8.5592852E-002, 2.5619210E+002, 0.0000000E+000, 9.1909761E+002, 9.0979889E+002, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 8.7767562E+004
 1.6143059E+001, 1.3545381E+003,-4.9627668E+002,-1.8277480E-001,-2.3237483E+002,-8.5646719E-002, 2.4497067E+002, 0.0000000E+000, 8.7828205E+002, 8.7058883E+002, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 8.7868659E+004
 1.6177914E+001, 1.3385625E+003,-5.0111253E+002,-1.8275903E-001,-2.3261581E+002,-8.5566943E-002, 2.3616945E+002, 0.0000000E+000, 8.4535021E+002, 8.4073527E+002, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 8.7998423E+004
 1.6204056E+001, 1.3337172E+003,-5.0704419E+002,-1.8236418E-001,-2.3280469E+002,-8.5446173E-002, 2.2967055E+002, 0.0000000E+000, 8.2345217E+002, 8.2327105E+002, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 8.8092803E+004
 1.6230198E+001, 1.3385270E+003,-5.1032682E+002,-1.8310662E-001,-2.3296409E+002,-8.5579376E-002, 2.2847698E+002, 0.0000000E+000, 8.2369037E+002, 8.2344437E+002, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 8.8186715E+004
 1.6269497E+001, 1.3528842E+003,-5.2490340E+002,-1.8455299E-001,-2.3314298E+002,-8.5237600E-002, 2.2750846E+002, 0.0000000E+000, 8.2424691E+002, 8.2207646E+002, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 8.8327399E+004
 1.6290585E+001, 1.3517767E+003,-5.3548023E+002,-1.8533324E-001,-2.3327149E+002,-8.5134260E-002, 2.2265874E+002, 0.0000000E+000, 8.0637305E+002, 8.0541326E+002, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 8.8401197E+004
 1.6322218E+001, 1.3566590E+003,-5.4282242E+002,-1.7956219E-001,-2.3342911E+002,-8.5523748E-002, 2.2090129E+002, 0.0000000E+000, 8.0266400E+002, 8.0104364E+002, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 8.8511055E+004
 1.6353849E+001, 1.3946001E+003,-5.5010808E+002,-1.7595324E-001,-2.3376097E+002,-8.6020594E-002, 2.2815977E+002, 0.0000000E+000, 8.2245027E+002, 8.3862888E+002, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 8.8623221E+004
 1.6385481E+001, 1.4687129E+003,-5.6516309E+002,-1.8025384E-001,-2.3432123E+002,-8.6322103E-002, 2.4525873E+002, 0.0000000E+000, 8.8884983E+002, 9.1422074E+002, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 8.8743274E+004
 1.6417112E+001, 1.5529344E+003,-5.8366671E+002,-1.8385768E-001,-2.3506299E+002,-8.6460579E-002, 2.6700870E+002, 0.0000000E+000, 9.7448352E+002, 1.0009431E+003, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 8.8873956E+004
 1.6447449E+001, 1.6240563E+003,-5.9883276E+002,-1.8589706E-001,-2.3583663E+002,-8.6462205E-002, 2.8798805E+002, 0.0000000E+000, 1.0610008E+003, 1.0771026E+003, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 8.9009800E+004
 1.6475201E+001, 1.6490208E+003,-6.0207755E+002,-1.8443787E-001,-2.3652152E+002,-8.6402593E-002, 2.9993549E+002, 0.0000000E+000, 1.1062174E+003, 1.1100864E+003, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 8.9139995E+004
 1.6502951E+001, 1.6497096E+003,-5.9716291E+002,-1.8092820E-001,-2.3709875E+002,-8.6383899E-002, 3.0464603E+002, 0.0000000E+000, 1.1201730E+003, 1.1198266E+003, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 8.9272575E+004
 1.6530703E+001, 1.6097023E+003,-5.8147841E+002,-1.7990597E-001,-2.3757652E+002,-8.6464973E-002, 2.9921331E+002, 0.0000000E+000, 1.1002791E+003, 1.0895943E+003, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 8.9403482E+004
 1.6567703E+001, 1.5498745E+003,-5.5808272E+002,-1.8207112E-001,-2.3800166E+002,-8.6247493E-002, 2.8724825E+002, 0.0000000E+000, 1.0532425E+003, 1.0407701E+003, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 8.9571292E+004
 1.6592463E+001, 1.5063840E+003,-5.4147448E+002,-1.8246588E-001,-2.3828724E+002,-8.5931980E-002, 2.7610912E+002, 0.0000000E+000, 1.0115271E+003, 1.0024630E+003, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 8.9679141E+004
 1.6625475E+001, 1.4769649E+003,-5.3371126E+002,-1.8450697E-001,-2.3848093E+002,-8.5708845E-002, 2.6694269E+002, 0.0000000E+000, 9.7824137E+002, 9.7144514E+002, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 8.9818059E+004
 1.6650234E+001, 1.4595007E+003,-5.3190492E+002,-1.8298313E-001,-2.3859030E+002,-8.5732518E-002, 2.5981768E+002, 0.0000000E+000, 9.5342696E+002, 9.4855446E+002, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 8.9919348E+004
 1.6683249E+001, 1.4338235E+003,-5.3024854E+002,-1.8310523E-001,-2.3860737E+002,-8.5761092E-002, 2.5133281E+002, 0.0000000E+000, 9.2201879E+002, 9.1603150E+002, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 9.0050062E+004
 1.6716261E+001, 1.4211795E+003,-5.3227201E+002,-1.8267310E-001,-2.3856386E+002,-8.5960548E-002, 2.4550329E+002, 0.0000000E+000, 9.0300614E+002, 8.9557832E+002, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 9.0177898E+004
 1.6741020E+001, 1.4156163E+003,-5.3599171E+002,-1.7935131E-001,-2.3846819E+002,-8.6058736E-002, 2.4071943E+002, 0.0000000E+000, 8.7954863E+002, 8.8161044E+002, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 9.0271384E+004
 1.6774033E+001, 1.4195155E+003,-5.4315048E+002,-1.8230003E-001,-2.3845684E+002,-8.6146090E-002, 2.3963644E+002, 0.0000000E+000, 8.7781371E+002, 8.7727614E+002, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 9.0395623E+004
 1.6807045E+001, 1.4195262E+003,-5.4781177E+002,-1.8208504E-001,-2.3862850E+002,-8.6220722E-002, 2.3770021E+002, 0.0000000E+000, 8.7064523E+002, 8.7051783E+002, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 9.0518831E+004
 1.6831804E+001, 1.4383074E+003,-5.5365227E+002,-1.8079812E-001,-2.3893847E+002,-8.6549735E-002, 2.4102051E+002, 0.0000000E+000, 8.8193414E+002, 8.8646982E+002, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 9.0612271E+004
 1.6864819E+001, 1.4722666E+003,-5.6098912E+002,-1.8136795E-001,-2.3933611E+002,-8.7031596E-002, 2.4803474E+002, 0.0000000E+000, 9.0880271E+002, 9.1970769E+002, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 9.0740101E+004
 1.6897831E+001, 1.5131921E+003,-5.7226519E+002,-1.8125752E-001,-2.3982834E+002,-8.7346853E-002, 2.5717679E+002, 0.0000000E+000, 9.4812953E+002, 9.5800676E+002, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 9.0872672E+004
 1.6922590E+001, 1.5459461E+003,-5.8293882E+002,-1.8338338E-001,-2.4029342E+002,-8.7369177E-002, 2.6463422E+002, 0.0000000E+000, 9.8107793E+002, 9.8707737E+002, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 9.0975224E+004
 1.6955603E+001, 1.5574579E+003,-5.8957043E+002,-1.8153728E-001,-2.4078813E+002,-8.7349456E-002, 2.6721459E+002, 0.0000000E+000, 9.9335906E+002, 9.9404508E+002, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 9.1113695E+004
 1.6981188E+001, 1.5739125E+003,-5.9447323E+002,-1.8000624E-001,-2.4135825E+002,-8.7100864E-002, 2.7042507E+002, 0.0000000E+000, 1.0016520E+003, 1.0082390E+003, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 9.1221933E+004
 1.7017502E+001, 1.6011955E+003,-6.0174400E+002,-1.8160520E-001,-2.4203273E+002,-8.6797366E-002, 2.7670773E+002, 0.0000000E+000, 1.0271623E+003, 1.0338581E+003, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 9.1379197E+004
 1.7044737E+001, 1.6129950E+003,-6.0608394E+002,-1.8051094E-001,-2.4276580E+002,-8.7039682E-002, 2.8018181E+002, 0.0000000E+000, 1.0409641E+003, 1.0440596E+003, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 9.1498795E+004
 1.7071974E+001, 1.6220854E+003,-6.0390760E+002,-1.8013467E-001,-2.4341459E+002,-8.6481277E-002, 2.8379434E+002, 0.0000000E+000, 1.0501324E+003, 1.0582909E+003, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 9.1619674E+004
 1.7108288E+001, 1.6449495E+003,-6.0437143E+002,-1.8257543E-001,-2.4417585E+002,-8.6465182E-002, 2.9094327E+002, 0.0000000E+000, 1.0797329E+003, 1.0870765E+003, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 9.1785034E+004
 1.7135523E+001, 1.6479059E+003,-6.0487579E+002,-1.8388138E-001,-2.4491306E+002,-8.7025278E-002, 2.9330622E+002, 0.0000000E+000, 1.0932335E+003, 1.0911524E+003, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 9.1910582E+004
 1.7162758E+001, 1.6236020E+003,-5.9916317E+002,-1.8389168E-001,-2.4554181E+002,-8.7080991E-002, 2.8935126E+002, 0.0000000E+000, 1.0755624E+003, 1.0679773E+003, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 9.2034772E+004
 1.7192717E+001, 1.5828775E+003,-5.8897488E+002,-1.8180231E-001,-2.4618350E+002,-8.6694633E-002, 2.8048133E+002, 0.0000000E+000, 1.0383549E+003, 1.0279319E+003, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 9.2167401E+004
 1.7222675E+001, 1.5446824E+003,-5.7726670E+002,-1.8159570E-001,-2.4680086E+002,-8.6703844E-002, 2.7224320E+002, 0.0000000E+000, 1.0010650E+003, 9.9258976E+002, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 9.2295960E+004
 1.7252636E+001, 1.5134274E+003,-5.6794182E+002,-1.8170367E-001,-2.4736121E+002,-8.6950838E-002, 2.6508284E+002, 0.0000000E+000, 9.7414405E+002, 9.6293854E+002, 0.0000000E+000, 3.3728154E-002, 0.0000000E+000, 9.2421383E+004
